	zscore	H_statistic	H_pvalue	S4S3_pvalue	S0S2_pvalue	S0S1_pvalue	S3S5_pvalue
Mfsd2b	1.7279655933380127	881.6267373441837	8.555800410496463e-191	1.657480023993976e-266	1.1265521668788853e-147	1.0	1.0115508226895079e-134
Gata1	1.726258397102356	850.5255983345405	4.764380521552839e-184	2.6896684221175963e-245	2.014386828320699e-139	1.0	6.145559147430034e-133
Vamp5	1.5691161155700684	780.4795569339741	7.407877641868159e-169	9.072414099915065e-169	5.907843083267014e-166	1.0	1.8018940197576846e-125
Mpl	1.6593581438064575	769.3635998386084	1.9071562450661515e-166	1.0	4.0544959094804556e-151	2.763994409407594e-206	1.3781710192401665e-51
Klf1	1.726602554321289	746.4055087230296	1.8159810499743696e-161	1.2823939936848156e-199	2.9564624922837326e-108	1.0	1.3988618997188264e-100
Emb	-1.56130051612854	739.9031055544923	4.6686930315958864e-160	1.8076885112317776e-114	7.923853214006706e-169	1.0	1.826644668503339e-126
Lcp1	-1.7230216264724731	720.6680432219913	6.923598009121967e-156	8.59545538645078e-176	1.85184301887087e-120	1.0	2.279278309962978e-99
Prtn3	1.5201722383499146	713.7655816824264	2.1731929914798675e-154	3.1417502026205617e-77	1.0	3.730462944614465e-201	5.332766171261848e-51
Limd2	-1.7167551517486572	710.9245633936005	8.977469926093279e-154	8.123901999866393e-189	1.2231902980206058e-80	1.0	4.74108074711139e-100
Aqp1	1.7236157655715942	700.6708490831307	1.5016679014610788e-151	5.433286023656809e-177	2.4917052264378805e-97	1.0	2.472183363300173e-97
Epx	1.7301546335220337	693.5291233016804	5.310820574916671e-150	2.191992285198796e-199	1.0	5.78586623253366e-178	3.205833742400526e-104
Adgrl4	-1.5797958374023438	681.5319767685929	2.1209510266802819e-147	4.654932924548059e-185	3.8594869170369754e-36	1.0	4.6859805501423676e-92
Coro1a	-1.7127152681350708	670.3287578091688	5.697576140831528e-145	1.8165621813075603e-162	1.4192649746561553e-80	1.0	6.318134967669869e-103
Blvrb	1.7024108171463013	664.8452242853851	8.803309765348078e-144	8.743990354689701e-156	1.220864827456247e-97	1.0	2.816029712082208e-94
Lgals9	1.6111927032470703	660.888856839255	6.345532748242031e-143	1.1699526461510388e-178	5.162888820849565e-66	1.0	1.720001956295676e-73
Pkm	-1.7109578847885132	650.7722583308866	9.906494749965584e-141	5.062503932869755e-165	1.8454013193027894e-106	1.0	1.0680266304336516e-45
Gm15915	1.7295624017715454	644.7755679342569	1.9773372006264427e-139	2.675207818114963e-164	6.463397995534813e-82	1.0	2.161929056596129e-73
Car1	1.7208212614059448	635.3744838415726	2.1593384995382867e-137	6.919705336597275e-156	8.398127758596342e-78	1.0	6.462100284987657e-83
Tnfaip2	1.5390664339065552	632.8581762224682	7.583522900845001e-137	5.511897778861869e-157	8.821000701330705e-37	1.0	7.841898559744333e-98
Cd34	-1.6111873388290405	628.568171378092	6.455968088928952e-136	1.729107492386932e-115	4.880376234997102e-90	1.0	9.429380860009103e-117
Tmem176b	-1.6575318574905396	618.430384857666	1.018202680556388e-133	1.8665010558759163e-174	3.9204210980455194e-28	1.0	2.227657049398438e-45
Tmem173	-1.6378244161605835	608.8958763439513	1.1881287457459494e-131	1.4987119803691175e-118	3.0299265577080827e-96	1.0	7.175180329515455e-95
Mns1	1.5740413665771484	607.3797004686002	2.5325457720753494e-131	2.342559753363185e-157	2.6545035122010824e-32	1.0	1.8339435858341068e-76
Hmgb3	1.5465524196624756	590.7923293028213	9.987722094892413e-128	5.103279460950012e-143	3.613906087529836e-56	1.0	1.7113206731963452e-79
Samd14	1.725163221359253	586.2320094285061	9.728600235515056e-127	1.9670872031289038e-141	4.102985213473385e-69	1.0	3.040363731544473e-69
Tspo2	1.7261351346969604	583.6778137045038	3.481304137855972e-126	1.5056602673576e-140	9.056323083344668e-67	1.0	2.0746432961512257e-70
Epor	1.7195268869400024	579.7318526635012	2.495333209165176e-125	1.1469819717872355e-133	1.1278155071952601e-68	1.0	9.108297361719971e-77
Fkbp1a	-1.6965949535369873	575.4916549453187	2.0715108242125937e-124	4.551893533994667e-131	1.4114882765483301e-98	1.0	1.1842178227284473e-40
Ces2g	1.710631251335144	562.8608920138159	1.1329751820339234e-121	8.423957472805354e-120	2.1693543414393063e-77	1.0	6.416520476076402e-76
Abcb4	1.729469656944275	557.2726990915837	1.842986331038389e-120	8.97158564115226e-129	9.158526905394736e-72	1.0	5.149144130159693e-63
Calr	1.515209436416626	555.98501366579	3.5046036259408484e-120	1.1010165336230689e-133	1.0	4.766859050746373e-45	5.960226036634035e-71
Gclm	1.5807297229766846	551.6950785529222	2.9820198706752333e-119	7.302848790828963e-123	5.898025606345694e-60	1.0	3.0900310755369566e-77
Lyz2	-1.6887249946594238	547.1003636309041	2.954137621243774e-118	2.5199668363135834e-142	1.4823234662566984e-60	1.0	3.626091762021548e-30
Spi1	-1.621795415878296	545.1244946339044	7.919585157476163e-118	7.998770686284685e-83	4.2186279942759685e-110	1.0	2.4724071860238554e-66
Slc14a1	1.6239643096923828	541.980080834134	3.8040973738073636e-117	5.958062702953245e-117	4.256618789175562e-96	1.0	1.2643100263696194e-35
Steap3	1.6556286811828613	539.5373423419325	1.2873844184754742e-116	1.2423733294103658e-133	1.1073947558061165e-38	1.0	1.4482878181873504e-62
Flt3	1.587807536125183	539.4420777195604	1.3500706477468256e-116	6.293454534417713e-43	1.792140444761532e-46	2.42402207405671e-121	1.0
Atp1b2	1.7240357398986816	537.5455039152395	3.478806685972727e-116	8.639738105511881e-123	2.27733493592489e-59	1.0	3.3361193411814615e-67
Sdsl	1.6305838823318481	523.9013643740785	3.152503834127848e-113	4.614782268105117e-96	3.816109177025464e-77	1.0	1.123928926762396e-76
Optn	1.7190338373184204	523.7889762944349	3.3343714135085444e-113	3.18293312050242e-116	8.050844173125241e-64	1.0	3.6050312555887827e-63
Ugcg	1.72789466381073	523.0246516749281	4.882801434965005e-113	7.613989382509368e-126	4.3234432727431935e-60	1.0	1.0395151042174122e-48
Kel	1.7299970388412476	517.346119088013	8.305873793523013e-112	2.069297317425339e-121	1.4413118199897656e-58	1.0	7.436791513486414e-54
Gfi1b	1.6757739782333374	517.1721519680815	9.059183498945949e-112	2.5722849612922145e-95	1.2808360390722237e-84	1.0	2.81742876748633e-65
Epdr1	1.721238374710083	501.87073870916987	1.8760851837085412e-108	6.864558826050348e-116	9.343842436975139e-49	1.0	6.799954427322056e-59
Tmsb4x	-1.6264803409576416	501.8615597347936	1.8846980741753768e-108	3.283704479731758e-48	4.634353544854766e-127	1.0	3.574263983610102e-28
Mecom	1.5630873441696167	501.0109759271008	2.8812227044191465e-108	1.0	1.491429626719964e-73	8.313458996107723e-117	5.273032698154993e-13
Tmem176a	-1.7003170251846313	498.4537684710111	1.0321922986750318e-107	3.290433025758407e-129	3.7619926785124755e-33	1.0	1.3187149964304607e-37
Cd27	-1.5951176881790161	492.2401561519358	2.2925372246909866e-106	4.604765897661928e-106	1.147664122576743e-35	1.0	1.4757291432022592e-73
Car2	-1.6145483255386353	490.1633784352247	6.462024099961217e-106	6.907262209201431e-83	1.0	1.2378694514104803e-126	1.0043518506551112e-20
Sept8	1.6910960674285889	489.3498722743942	9.697503946093701e-106	2.672220696111294e-95	2.953297037825951e-70	1.0	3.2343499363130846e-61
Gstm1	-1.6116912364959717	488.93334737509275	1.1937765374723712e-105	2.70295144479173e-117	9.833259546682653e-66	1.0	1.0014792551718547e-18
Ramp1	-1.5107473134994507	483.80001058224354	1.5464306002633997e-104	7.07021035007993e-43	1.968411624523102e-95	1.0	2.1419809664221234e-70
Procr	1.6929866075515747	483.7449847275045	1.589478104518548e-104	1.0	2.5236025043638128e-58	5.1035444191611875e-118	1.2436674004688771e-22
Gstm5	1.6911078691482544	481.0016626067753	6.247834531909978e-104	4.244133182290039e-99	1.081393957066268e-61	1.0	8.50158039152772e-59
Laptm5	-1.6533581018447876	476.3793008910037	6.271543970152037e-103	2.2835645817678494e-95	9.236994092234393e-32	1.0	8.517881910334159e-79
Napsa	-1.6497516632080078	470.9392028061367	9.466582125619208e-102	6.073311221042343e-78	1.5759773034389436e-84	1.0	2.3875816009052384e-52
Cd93	-1.5332087278366089	459.7683294842495	2.4930264988243922e-99	3.463037027840234e-56	8.687823936433415e-90	1.0	2.6330834136716845e-57
Smim1	1.7292120456695557	458.9110869808404	3.823589331641385e-99	1.0598710525752481e-105	7.448344157572837e-47	1.0	1.7965609037848613e-45
Plppr3	-1.5282697677612305	453.0337276094682	7.176898479692021e-98	8.941438730232158e-61	4.257377991903416e-95	1.0	1.2988445216567888e-41
Adgrg1	1.65670645236969	452.5908373428732	8.95153976457946e-98	1.0	8.258570551170134e-60	1.46611554057102e-104	1.3136675830750742e-22
Unc93b1	-1.5929856300354004	450.68294093284135	2.3188833553083986e-97	5.031095708112707e-69	2.3089670654107652e-82	1.0	7.620297903277108e-51
Csf3r	-1.620850920677185	448.926986594487	5.568466152146013e-97	5.615146962956403e-77	1.724555725996443e-75	1.0	4.635768846143573e-50
1700006J14Rik	1.7289408445358276	444.6095609719963	4.799141111834326e-96	2.7750674933644733e-99	6.99513302211568e-45	1.0	1.0793669303020657e-47
Ctsg	1.7262738943099976	442.84782226922476	1.1557447684751924e-95	3.875277361824716e-109	1.0	6.163044331645707e-94	3.6953418472940345e-65
Gm8995	-1.6862646341323853	442.3937357981464	1.4495853398817194e-95	2.3379782857745054e-85	7.959100036531475e-63	1.0	5.192846802947343e-50
Mpo	1.7291431427001953	438.64455628834406	9.408664799616844e-95	7.192086731142611e-109	1.0	2.1159980446753542e-98	1.6144612543953805e-47
Myct1	1.5493474006652832	438.3617233342839	1.0834402538236625e-94	1.0	1.070645704239496e-53	9.802258445676403e-104	3.642251418383221e-13
Txnip	-1.5324881076812744	437.230933280567	1.9045596515286702e-94	1.4003423576190661e-92	1.0	5.605488180777755e-20	1.1932234849400441e-25
Ermap	1.7262369394302368	433.5078074297005	1.2201481899265565e-93	1.97775694644088e-95	1.362699097305261e-43	1.0	2.6629122914993056e-47
Stx2	1.7285457849502563	432.5945576726236	1.9242717737003052e-93	1.022829067042962e-97	1.0641794475937206e-45	1.0	5.961753103855006e-41
Tyrobp	1.5645636320114136	430.8517488793611	4.590288350954039e-93	4.159540281391289e-91	1.0	3.08613066532786e-101	2.2654252941672157e-18
Wfdc17	1.6474660634994507	429.85117756789924	7.5615134301940494e-93	7.462561795464734e-35	8.1394366160383e-54	4.5544170909248885e-92	1.0
Tfr2	1.521018147468567	426.71519426145164	3.614067148194691e-92	4.4297069999727026e-60	3.458625443396385e-59	1.0	2.3027491259133253e-69
Necap2	1.5218520164489746	422.8432657445117	2.4934732983065915e-91	9.858768669907028e-103	5.294828464204094e-19	1.0	8.428203601496852e-39
Cenpa	1.5634055137634277	417.7994074032361	3.086534650453123e-90	6.774393906879978e-102	3.3002905282929386e-18	1.0	6.806786401076015e-37
St8sia4	-1.5061622858047485	416.9166902808061	4.793951771711302e-90	2.5260859897341266e-50	8.360897808896574e-75	1.0	1.8510121869851883e-55
Serpina3g	1.6430919170379639	413.6344472612651	2.4644249229773118e-89	1.0	1.415793823485394e-26	9.418126704989171e-103	6.878758708429061e-28
Casp3	1.7214356660842896	402.3258912928208	6.93980485366856e-87	1.4150711358305167e-86	2.2120505980292837e-42	1.0	1.3816623486975572e-41
Taldo1	-1.5834462642669678	402.07058232845117	7.882241454161074e-87	1.0	1.6714668634333485e-29	2.246573264839082e-101	6.606893253121298e-09
Rab44	1.6851739883422852	401.9636249574634	8.314147887356716e-87	6.622207781915116e-101	1.0	1.6791657705641316e-59	8.382817840415721e-53
Gypa	1.7227354049682617	400.14450982773974	2.05993495070833e-86	3.1171614385713805e-87	2.964757722137951e-34	1.0	3.436366829049769e-45
Urod	1.7274036407470703	398.8914275313283	3.848390856359785e-86	4.504545752015663e-83	1.5408309325428973e-51	1.0	1.077369067985395e-35
Ebi3	-1.5155454874038696	398.2111849918347	5.402853434121462e-86	3.92816145813704e-101	8.883149578399846e-16	1.0	7.273920475355613e-22
Hk3	1.6944135427474976	396.06803239644466	1.573391809071098e-85	1.1835059008173347e-67	1.0	3.602731238984242e-102	6.655799939163778e-36
Hemgn	1.7036519050598145	395.0625392166981	2.597931851423235e-85	2.222929717574382e-75	3.6616059022062114e-52	1.0	5.012731225667822e-44
Atp8b4	1.72100830078125	393.39902207692273	5.955856671199823e-85	1.5905746856082487e-89	1.0	3.101784595764208e-93	1.585370886932114e-40
Slc25a21	1.7247531414031982	390.3834925463672	2.679758782470563e-84	5.351612105600857e-76	2.384856080473829e-47	1.0	4.6516394922414374e-45
Fam132a	1.6747281551361084	388.28506061951884	7.631325722846398e-84	1.6930293190680082e-72	6.556890876992395e-44	1.0	4.1276452202319284e-51
Elane	1.7282880544662476	388.2824134712005	7.641407121004924e-84	1.551177224690201e-93	1.0	3.653657840599492e-80	2.8905485086636554e-54
Tnfaip8	-1.7269326448440552	386.34846680303275	2.004683492670182e-83	4.513478001505253e-88	1.1607923758557783e-30	1.0	3.2284593140086157e-37
Alad	1.6420449018478394	385.96937979656724	2.4218733974690647e-83	1.4655549694569394e-84	1.1827681263411957e-31	1.0	2.8545274766131888e-42
Anxa3	1.7316324710845947	385.47383420070935	3.1008464204145168e-83	1.0369026923732691e-89	1.0	5.563118364450524e-84	8.292726428730173e-55
Il1rl1	1.728300929069519	385.27229150745495	3.428717607627749e-83	8.884838623818358e-78	3.0445784642538155e-48	1.0	1.8412746858131653e-38
Cst7	1.6694210767745972	382.60363117489004	1.2975449250908654e-82	4.0489838377115995e-96	1.0	1.0615742348262332e-54	3.38534448944924e-45
Ccl9	1.6661676168441772	376.8303780275092	2.309319695348894e-81	3.460236041014884e-82	1.0	2.3221709780445948e-89	5.202237272411874e-27
Golm1	1.6823296546936035	374.81373386940817	6.312969938524787e-81	1.7696015128140892e-89	2.1157134283703383e-23	1.0	2.1247364511565413e-30
Slc11a2	1.6705491542816162	369.9076101973461	7.290193758172544e-80	6.243342892867673e-80	3.91998767441458e-27	1.0	1.954484597956385e-42
Sptbn1	-1.640188455581665	369.62245537464696	8.404136417208955e-80	8.855623622996765e-62	6.007993997801957e-60	1.0	1.3006846728555241e-36
Hp	1.730662226676941	368.07582595076184	1.8173299199925773e-79	4.689746454862453e-87	1.0	3.0324356780406323e-76	1.353336510677351e-51
Clec12a	1.6905957460403442	366.93619639857434	3.2079785405052436e-79	1.1490763114162335e-82	1.0	2.1198178145586345e-85	5.405216709530827e-31
Ighv1-81	1.7268906831741333	364.60057960725027	1.0280757541442759e-78	2.8676089374460934e-71	6.009202136817012e-65	3.590862132263695e-91	1.0
Bin2	-1.6448720693588257	362.39564678665175	3.08681208896475e-78	2.8819100586313665e-85	8.846483954253848e-10	1.0	1.9737283929728086e-31
Elmo1	-1.7050585746765137	362.0535632898832	3.6609072826143916e-78	7.623978057795184e-77	7.592011199803807e-47	1.0	1.5424530161792451e-24
Pklr	1.727184772491455	361.5854179006441	4.623446012000528e-78	4.994431198662038e-79	3.7096822898703614e-29	1.0	8.106202945203453e-38
Gm1966	-1.52748703956604	359.79151988719315	1.1309196283950468e-77	1.1554779912526422e-50	3.051410207543219e-54	1.0	1.0626491317696312e-48
Fam107b	-1.6418217420578003	359.7097440903363	1.1779857649111796e-77	4.138496443398505e-55	6.878680757315419e-63	1.0	2.730496218393147e-34
Acss1	1.6957807540893555	359.61499902555056	1.2349710715132346e-77	1.1576868187813728e-84	2.4084692634644505e-28	1.0	2.399589826598519e-26
Dntt	1.7099294662475586	358.6899600612952	1.958710466404359e-77	8.097320448220618e-42	1.8827679987292874e-53	1.9878672506026133e-82	1.0
Angpt1	1.6489588022232056	357.62234865970044	3.3354575212646282e-77	1.0	1.0281092305757084e-49	8.2541646988841815e-75	4.0800234637618184e-18
Mt2	1.7200841903686523	356.97628958041565	4.603147594597425e-77	7.77606690139945e-73	6.998769228769748e-33	1.0	6.503135196937384e-42
Rassf2	-1.6793489456176758	354.83616960255904	1.338066139941953e-76	6.635710521039463e-67	2.0723856010998483e-43	1.0	5.7390396474480006e-40
Mndal	-1.5416227579116821	354.58748080285574	1.5147057592920085e-76	8.079843626573397e-75	8.50159631601267e-14	1.0	2.7261560857465825e-45
Hacd4	1.6273382902145386	354.4252576510443	1.6423124124055934e-76	1.0	2.937286871740837e-46	4.400864315889149e-77	1.4277974069609305e-13
Cpox	1.6467875242233276	354.32318502816145	1.728058209022696e-76	6.1269655509070775e-77	8.031639929937415e-22	1.0	1.4723074014979559e-40
Rcsd1	-1.6623399257659912	352.44359383986017	4.411211844792629e-76	2.4889850489635003e-62	2.797226134672442e-45	1.0	1.9456062774041325e-42
Tes	-1.6202040910720825	351.9536174960623	5.631894792470534e-76	2.5576885348994782e-62	4.739044725157722e-38	1.0	2.5310085998735586e-48
Sell	1.6824800968170166	351.7888915369427	6.113969077519079e-76	2.2834202707821917e-62	1.0	2.082383588170772e-88	7.301211031070211e-27
Ms4a6c	1.7074495553970337	351.0833593241685	8.69148796368761e-76	3.699385656510495e-56	1.0	9.178933508735969e-88	9.529075289815832e-41
Il12a	1.6202876567840576	350.6726733400597	1.0666470519680624e-75	4.287721705408149e-37	6.765126578165492e-28	2.0977230601308303e-79	1.0
Runx2	-1.522874355316162	350.66374534401945	1.0714056438909086e-75	9.306061042340354e-64	1.6356308318246861e-29	1.0	8.448869055175838e-52
Acsl5	1.6242672204971313	348.33267802045145	3.425300367860404e-75	1.9391587094549446e-79	4.307057728960257e-28	1.0	2.812688563832996e-29
Prss50	1.7273318767547607	347.3505166130634	5.589367451001849e-75	4.238001604761415e-74	1.5864590710296375e-31	1.0	1.66649715251072e-35
F630028O10Rik	1.7298893928527832	344.4715530479942	2.348143983893378e-74	2.125937951092656e-77	1.0	5.400860132112672e-79	1.4878350678934719e-36
Esam	1.7190645933151245	343.9617206505727	3.0277056376707296e-74	1.0	2.4111297053367994e-43	3.60206570809611e-74	9.566807985747687e-18
Rhd	1.7225513458251953	342.4694686679261	6.371084689430146e-74	6.931135583308476e-71	4.901464060995921e-31	1.0	6.7749525989846e-38
Mn1	1.62057363986969	342.0268288349924	7.944236788753005e-74	7.711597586965339e-18	2.224747312931175e-45	3.7951884304107217e-59	1.0
Minpp1	1.6610511541366577	341.8242031721871	8.788683975996904e-74	7.52652539637615e-71	1.4360765859230458e-29	1.0	1.361862583793447e-38
Cyth3	1.6931015253067017	340.32051048819875	1.8599222414975988e-73	1.183732440072176e-59	5.8543353375928e-44	1.0	2.4954244779581343e-40
Ctse	1.7060704231262207	339.7248591984794	2.5029988015000293e-73	1.8148960267009891e-63	1.094694590652619e-52	1.0	6.2218519041136686e-24
Plcg2	-1.6604453325271606	338.16127736378866	5.457481300325647e-73	1.0899746688729222e-64	8.96140157944613e-32	1.0	2.582006617142395e-43
Cd55	1.650030493736267	338.1083929337883	5.603278407168047e-73	9.041343024387426e-52	2.68484633661186e-50	1.0	4.4789564354699696e-41
Sppl2b	1.5211389064788818	337.2912837955701	8.420790532378401e-73	1.4876331707439214e-76	2.2886364300715612e-12	1.0	2.4484394160596594e-33
Igsf6	1.7291865348815918	335.1186456702151	2.4873691864836486e-72	2.2619692588943227e-77	1.0	4.165149430659593e-66	6.202236316546212e-50
Snca	1.7296360731124878	334.3130478066488	3.716670545581144e-72	5.189869977342456e-72	5.5262547616581135e-37	1.0	1.637564689729519e-25
St3gal5	1.7157082557678223	334.21793167803406	3.897147536410156e-72	1.2676601830778132e-67	3.454945744759948e-29	1.0	3.033693055666959e-39
Tspan33	1.712809443473816	332.52135454327663	9.079362567368532e-72	1.3186617049284031e-65	8.190334414999203e-35	1.0	6.69148930228273e-37
Hdac7	1.6464546918869019	331.9368329703459	1.2150743077134252e-71	3.605300239635215e-76	1.1157157359230207e-35	1.0	1.6256213531115456e-12
Smim5	1.694506049156189	331.6597022613043	1.3950851649989262e-71	2.9358747070053367e-68	4.9815124152478866e-45	1.0	6.390934789180648e-20
Arhgef6	-1.7004711627960205	331.2761863655201	1.6890029079823925e-71	4.673764776072926e-78	2.827001646712093e-23	1.0	2.827001646712093e-23
Gng11	1.7272018194198608	330.6772725883075	2.2766291341443845e-71	1.0	1.8114244575312618e-37	1.2924238941295388e-68	1.7019264762508763e-27
Cited4	1.7138371467590332	328.56152739241253	6.536346749680815e-71	1.444080712106372e-69	5.0360696398429574e-26	1.0	2.0788156604839566e-35
Slc38a5	1.722228765487671	327.52776850480456	1.094290972672527e-70	8.07838359359157e-67	1.599622789925609e-32	1.0	2.8100512449331165e-34
Slc40a1	1.7181050777435303	323.55057235720193	7.945718244597176e-70	8.690350460527273e-70	4.779449958570907e-25	1.0	7.662971744989828e-33
Slc41a3	1.7155766487121582	322.96460745776653	1.0641004209649546e-69	1.3431014211526832e-62	7.839026453377917e-33	1.0	2.19874006063758e-37
Notch1	1.5079679489135742	321.91099398484016	1.7991470993109348e-69	1.4695248372388197e-21	2.4116927045831256e-12	2.3893077788926683e-61	1.0
Nfia	1.526014804840088	319.69669572980814	5.425076379871412e-69	4.525276495347108e-28	3.134809897888345e-67	1.0	4.740522178275574e-28
Asph	1.7179608345031738	318.8930882116336	8.097741023138493e-69	1.2178264359750052e-61	6.069890211118395e-43	1.0	3.178731672077193e-26
Lax1	1.556527853012085	318.5407779305263	9.652249648804922e-69	4.070977908081821e-12	4.3041500679641256e-37	7.879845650015495e-50	1.0
Erp29	1.5227582454681396	316.46579057772334	2.715163881820735e-68	1.6959735012022662e-66	1.0	1.529977196665297e-18	1.1341078653810862e-26
Sphk1	1.7193771600723267	315.9279854296602	3.549865758030165e-68	2.0859853037372196e-65	7.132437378681896e-29	1.0	1.0600261792453975e-32
Tango2	1.7137867212295532	315.6314690144584	4.115257641923781e-68	3.5364894931596167e-67	1.7860566450778506e-28	1.0	4.678570769616587e-30
Rab38	1.7253841161727905	313.51694214497707	1.1806203304645857e-67	1.0	1.1460170815992122e-36	2.0661951895157497e-65	2.1840048562273744e-22
Alas1	1.7194528579711914	312.40076059013455	2.059284919487115e-67	1.3835396685237913e-73	1.0	5.267599920399774e-60	5.0075799258854104e-42
Col5a1	1.7274237871170044	311.7946706041172	2.7855322221080882e-67	8.977480222664881e-66	2.1822499053300556e-27	1.0	6.618413665880257e-31
Arhgdib	-1.6666579246520996	311.33894949304045	3.49583697874637e-67	1.061260661131142e-37	4.6356725348599824e-45	1.0	3.3605428873959257e-45
Rgs2	-1.5238535404205322	307.98193742192524	1.8628506428017848e-66	1.2884262469225174e-39	5.170639684490306e-41	1.0	3.4073269568338153e-46
Lgals1	1.6922898292541504	307.81747558561335	2.021972426877722e-66	6.849464519447245e-75	1.0	2.0132959892405772e-47	8.542714743432375e-38
Ptprc	-1.6071919202804565	307.66374059611655	2.1829841267733153e-66	1.3312892702517564e-58	1.5632506228658252e-18	1.0	3.514947421374865e-43
Il15	-1.6068376302719116	306.89455396472704	3.2028549385810685e-66	5.003666842539325e-74	1.2667307977092406e-22	1.0	2.8831215907230763e-11
Ucp2	-1.5387656688690186	306.67398442674147	3.575017902884865e-66	1.0	1.263329221687963e-07	2.8176153131494433e-75	7.401917232085968e-13
Trib2	1.6691381931304932	303.88068415994263	1.438340264490146e-65	3.5914438064261187e-47	4.1900097738584137e-50	1.0	8.933839278628026e-28
Hsp90b1	1.5173366069793701	303.0945812073488	2.1281534241964855e-65	4.251017671298771e-65	1.0	3.360621359600399e-22	1.1109205754818501e-32
Prdx6	1.6851633787155151	302.40230705886614	3.0049348998347587e-65	7.197071496933873e-59	2.358131181559796e-32	1.0	6.958308253213891e-32
Spire1	1.699788212776184	301.3845490226547	4.990121974526255e-65	6.944461536399834e-58	1.4653825075073267e-28	1.0	1.1210835286561865e-35
Ube2c	1.5049952268600464	301.154113361306	5.597377903496805e-65	7.6880293331194e-68	5.427243035548359e-08	1.0	2.4842271063380746e-27
Ccl3	1.6282730102539062	300.26175091933703	8.732096400652685e-65	2.3844966177047288e-24	3.434586392147756e-35	7.595456911240518e-62	1.0
Rhag	1.714398741722107	300.1290372186398	9.329139129626962e-65	3.5444719469171123e-60	7.739589171220418e-23	1.0	9.315222554852095e-36
Irf1	-1.6969027519226074	299.1291364325854	1.535491466434302e-64	5.140496254652872e-66	3.2868481579571593e-23	1.0	5.319141047344392e-26
Cldn13	1.7226805686950684	297.4808845904144	3.491153024004944e-64	7.458492793420011e-63	7.258720150606322e-24	1.0	6.52076785881752e-30
Cd63	1.571885585784912	296.79854320753185	4.90503496067577e-64	1.0	4.4103528281697044e-13	1.333542545825395e-66	2.4386421863738277e-27
Mylk3	1.720323085784912	296.6426611133279	5.301248429983682e-64	5.129499796687099e-66	1.0988850098088604e-18	1.0	3.7261961667656294e-27
Ubash3a	-1.5056240558624268	294.91599676164753	1.253312593524972e-63	1.0	1.349497308877919e-23	7.873192585903897e-70	2.4470750850728694e-06
F11r	1.5629384517669678	293.32080758194036	2.775112104749234e-63	1.0	1.9937988430075266e-33	1.5448770188576176e-64	1.0423629465701696e-08
P4hb	1.5745375156402588	292.99340988829863	3.266879874803605e-63	1.5702687443585232e-67	1.0	1.1759760126872519e-27	3.4772591889533967e-28
Cela1	1.7246675491333008	292.98800948093435	3.2756830513177377e-63	2.1279148623449618e-57	1.1737932338205817e-31	1.0	1.8821676947249013e-29
Ms4a3	1.7093019485473633	290.92365977551145	9.16314851659627e-63	4.9932119819464056e-68	1.0	2.312104471989893e-44	7.966145793126696e-42
Lyrm4	1.614043116569519	289.53265730991495	1.8325820531270403e-62	2.9235043282538492e-62	8.60717415168408e-21	1.0	2.266210210041925e-28
Ttll12	1.6651487350463867	288.91613622454923	2.49160716388859e-62	2.5804736037317216e-64	8.224138629744407e-18	1.0	4.351097124103975e-26
Cd63-ps	1.5854041576385498	288.6875058638005	2.792256408042709e-62	1.0	6.451682592731301e-13	9.340609729918226e-65	4.2221586700960805e-26
Slpi	1.7317514419555664	284.41407152570673	2.3480302540429503e-61	9.978267935871442e-64	1.0	9.45488235008892e-59	5.105051908180673e-38
Mmrn1	1.721666693687439	284.0541794767612	2.8091842222941597e-61	1.0	3.0995092709569205e-34	2.870843553762428e-59	5.827533834412145e-16
Pcp4l1	-1.679216742515564	282.8045338106181	5.235842892098503e-61	3.91887744783957e-65	3.929979109811206e-18	1.0	1.66501105282318e-20
Atp7b	1.7278333902359009	279.52993504013523	2.676365812021316e-60	4.557981576454857e-59	2.264102746052054e-25	1.0	8.996536453496423e-25
Add2	1.7241640090942383	278.744313876971	3.9585316421313806e-60	1.979718319553218e-55	4.918045491351078e-25	1.0	3.871783215116716e-30
Vkorc1l1	1.5556820631027222	276.1260400257329	1.4589834105691621e-59	2.938418053239755e-60	1.7648932178412354e-09	1.0	1.1465952072009402e-27
Slc43a1	1.6391581296920776	275.92767440406556	1.6105342600857548e-59	2.3132535742566925e-57	5.039711779151292e-19	1.0	1.040406054297843e-29
Ly6c2	1.7267404794692993	275.51786832376985	1.9753215328613538e-59	2.710379462040351e-43	1.0	2.4865465459050354e-66	6.510129020788798e-33
Socs2	1.6057884693145752	273.613554723485	5.101043349544945e-59	1.0	6.52225180156183e-37	2.644456736204788e-55	2.941587459178051e-05
Maged1	1.626809000968933	273.2636184456871	6.072546168376016e-59	1.0	2.154961736669542e-29	2.3973286834488073e-60	1.1976666807257188e-09
Igfbp4	1.5384076833724976	272.0016775034414	1.1386755530073495e-58	1.3541653302269899e-49	1.0	7.818443859365382e-63	2.084747865772898e-12
Pla2g12a	1.5742729902267456	271.32665217776787	1.5938382665761164e-58	4.875769809876437e-55	3.6572293411680707e-13	1.0	6.596869833108252e-33
Tsc22d1	-1.5151311159133911	270.28309404088407	2.680521810275027e-58	1.1621022342723253e-46	1.0	5.021599127896491e-20	5.15094776781342e-50
